Title,max_players,publishers,review_score,total_sales,used_price,release_console,esrb_rating,year,avg_all_playtime,max_all_playtime,med_all_playtime,total_all_playtime,min_all_playtime,avg_complete,max_complete,med_complete,total_complete,min_complete,avg_x_complete,max_x_complete,med_x_complete,total_x_complete,min_x_complete,avg_story_complete,max_story_complete,med_story_complete,total_story_complete,min_story_complete,genre_action,genre_strategy,genre_racing_driving,genre_sports,genre_simulation,genre_adventure,genre_rpg,genre_educational,pub_Nintendo,pub_Ubisoft,pub_Sony,pub_Activision,pub_EA,pub_namco,pub_konami,pub_koei,pub_sega,pub_capcom,pub_rockstar,pub_THQ,pub_2K,pub_D3,pub_vivendi,pub_majesco,pub_microsoft,pub_SquareEnix,pub_505,pub_Atari,pub_Spike,pub_RisingStar,pub_Midway,pub_Eidos,pub_WarnerBros,pub_Atlus,pub_Codemasters,pub_Disney,pub_count,pub_other
The Outfit,2,THQ,70,0.23,14.95,X360,E,2006,7.86666666666667,7.93333333333333,7.86666666666667,2,7.8,0,0,0,0,0,7.75,7.75,7.75,1,7.75,8,8,8,1,8,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE
Elebits,4,Konami,75,0.22,14.95,Nintendo Wii,T,2006,8.01666666666667,9.25,9,5,6.3,0,0,0,0,0,0,0,0,0,0,8.01666666666667,9.25,9,5,6.3,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE
Tony Hawk's Downhill Jam,1,Activision,76,0.22,14.95,Nintendo DS,T,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE
The Sims 2: Pets,1,EA,57,0.21,17.95,Sony PSP,T,2006,27.7,31.55,27.7,2,23.85,0,0,0,0,0,27.7,31.55,27.7,2,23.85,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE
Tiger Woods PGA Tour 07,1,EA,78,0.21,12.95,Sony PSP,E,2006,10,10,10,1,10,0,0,0,0,0,0,0,0,0,0,10,10,10,1,10,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE
Thrillville,1,Atari,72,0.2,14.95,Sony PSP,E,2006,8.23333333333333,8.23333333333333,8.23333333333333,1,8.23333333333333,0,0,0,0,0,8.23333333333333,8.23333333333333,8.23333333333333,1,8.23333333333333,0,0,0,0,0,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE
The Godfather: The Game,1,EA,77,0.2,17.95,X360,T,2006,21.15,31.2833333333333,20,42,12.45,27.5666666666667,33.6333333333333,29,11,17.4166666666667,23.7666666666667,32.7,23.0666666666667,17,17.15,12.9333333333333,15.4833333333333,15,14,9.15,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE
Rampage: Total Destruction,4,Midway,46,0.19,16.95,Nintendo Wii,E,2006,5,5,5,1,5,0,0,0,0,0,0,0,0,0,0,5,5,5,1,5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE
College Hoops 2K7,4,2K,82,0.19,6.95,X360,T,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE
Far Cry: Instincts - Predator,4,Ubisoft,78,0.19,17.95,X360,E,2006,18.7666666666667,23.4166666666667,17.9166666666667,7,16.3333333333333,20,20,20,1,20,21.4,24.1,18,3,18.7166666666667,15.7333333333333,16.6333333333333,14.9833333333333,3,14.85,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE
Full Auto,2,Sega,70,0.19,16.95,X360,E,2006,5,5,5,1,5,0,0,0,0,0,0,0,0,0,0,5,5,5,1,5,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE
Age of Empires: The Age of Kings,1,Majesco,80,0.19,17.95,Nintendo DS,T,2006,57.85,156.95,50,38,32.7833333333333,62.4166666666667,83.1,70,9,39.1,75.9333333333333,164.233333333333,61,10,40.0666666666667,46.15,73.0333333333333,46,19,29.0333333333333,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE
Need for Speed: Carbon - Own the City,1,EA,70,0.19,14.95,Nintendo DS,T,2006,18.0333333333333,19.1833333333333,18.0333333333333,2,16.8666666666667,20.35,20.35,20.35,1,20.35,0,0,0,0,0,15.7166666666667,15.7166666666667,15.7166666666667,1,15.7166666666667,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE
Brothers in Arms: D-Day,1,Ubisoft,65,0.19,6.95,Sony PSP,T,2006,8,8,8,2,8,0,0,0,0,0,0,0,0,0,0,8,8,8,2,8,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE
Family Guy Video Game!,1,2K,51,0.19,19.95,Sony PSP,M,2006,6.1,7.48333333333333,5.88333333333333,5,4.98333333333333,0,0,0,0,0,0,0,0,0,0,6.1,7.48333333333333,5.88333333333333,5,4.98333333333333,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE
Superman Returns,1,EA,51,0.19,7.95,X360,E,2006,18.7666666666667,22.6833333333333,22,5,13.6833333333333,21.7166666666667,23.55,22.5,4,19.4833333333333,0,0,0,0,0,7,7,7,1,7,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE
Over G Fighters,2,Ubisoft,49,0.18,17.95,X360,E,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE
Final Fantasy XI Online,1,SquareEnix,66,0.18,4.95,X360,E,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE
Mystery Dungeon: Shiren the Wanderer,1,Sega,69,0.17,17.95,Nintendo DS,T,2006,33,38.5,33,2,27.5,44,44,44,1,44,0,0,0,0,0,22,22,22,1,22,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE
Phoenix Wright: Ace Attorney - Justice for All,1,Capcom,76,0.17,13.95,Nintendo DS,E,2006,18.8333333333333,30.7666666666667,18.3,136,13.2833333333333,19.7333333333333,27.3666666666667,19.7833333333333,58,13.8666666666667,20.7333333333333,26.8166666666667,19.9166666666667,11,17.65,17.75,30.2833333333333,17.5,67,13.65,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE
Justice League Heroes,1,Warner Bros,72,0.17,17.95,Sony PSP,M,2006,10.3666666666667,14.383333333333301,5,3,6.33333333333333,21.1,21.1,21.1,1,21.1,0,0,0,0,0,5,5,5,2,5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,FALSE
Valhalla Knights,1,"Marvelous Entertainment,Xseed Games,Rising Star Games",53,0.17,16.95,Sony PSP,T,2006,100,100,100,1,100,0,0,0,0,0,100,100,100,1,100,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,FALSE
Genji: Days of the Blade,1,Sony,55,0.17,14.95,PlayStation 3,T,2006,13.3333333333333,18.0666666666667,12,10,10.8333333333333,0,0,0,0,0,0,0,0,0,0,13.3333333333333,18.0666666666667,12,10,10.8333333333333,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE
Top Spin 2,4,2K,75,0.16,12.95,X360,T,2006,10,10,10,1,10,0,0,0,0,0,0,0,0,0,0,10,10,10,1,10,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE
Field Commander,2,"Sony,Ubisoft",77,0.16,14.95,Sony PSP,T,2006,13.883333333333301,14.4333333333333,13.883333333333301,2,13.3166666666667,0,0,0,0,0,0,0,0,0,0,13.883333333333301,14.4333333333333,13.883333333333301,2,13.3166666666667,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,FALSE
Children of Mana,1,"Nintendo,SquareEnix",65,0.16,16.95,Nintendo DS,E,2006,22.55,35.8333333333333,22.1166666666667,29,16.5833333333333,27.95,31.0833333333333,28.9333333333333,5,25.75,24.1166666666667,36.5833333333333,23.55,14,17.3333333333333,17.6833333333333,24.4333333333333,15,10,14.1666666666667,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,FALSE
Valkyrie Profile: Lenneth,1,SquareEnix,80,0.16,22.95,Sony PSP,E,2006,37.5,67.9666666666667,34.3833333333333,31,28.9833333333333,48.7666666666667,72.2166666666667,40.1166666666667,6,39.4166666666667,36.8333333333333,42.4666666666667,35.0666666666667,11,30.9333333333333,33.1833333333333,44.2833333333333,29.9833333333333,14,26.8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE
Monster House,1,THQ,62,0.15,14.95,Nintendo DS,M,2006,6.66666666666667,6.66666666666667,6.66666666666667,1,6.66666666666667,6.66666666666667,6.66666666666667,6.66666666666667,1,6.66666666666667,0,0,0,0,0,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE
Enchanted Arms,1,Ubisoft,69,0.15,17.95,X360,E,2006,43.2833333333333,70.8166666666667,40,51,29.8166666666667,52.4,74.95,47.45,22,34.3666666666667,43.65,71.6666666666667,43.0333333333333,19,30.8333333333333,22.4833333333333,25.2666666666667,21.8333333333333,10,20.0666666666667,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE
NHL 07,4,EA,76,0.14,12.95,Sony PSP,M,2006,9,9.5,9,2,8.5,8,8,8,1,8,0,0,0,0,0,10,10,10,1,10,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE
Bust-a-Move Deluxe,2,"Majesco, Taito, 505 Games",73,0.14,14.95,Sony PSP,M,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,FALSE
Full Auto 2: Battlelines,2,Sega,67,0.14,14.95,PlayStation 3,T,2006,10.0333333333333,11.15,9.58333333333333,4,9.15,12.5,12.5,12.5,1,12.5,10.1833333333333,10.1833333333333,10.1833333333333,1,10.1833333333333,8.75,8.86666666666667,8.75,2,8.61666666666667,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE
Blitz: The League,2,Midway,69,0.14,14.95,X360,T,2006,15,15,15,1,15,0,0,0,0,0,0,0,0,0,0,15,15,15,1,15,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE
Star Trek Legacy,2,Ubisoft,64,0.14,24.95,X360,E,2006,9.03333333333333,10.1,9,5,7.5,9,9,9,1,9,8,8,8,1,8,9.4,10.7,11,3,8.1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE
Eragon,1,Vivendi,63,0.14,16.95,Nintendo DS,E,2006,8.83333333333333,12.7,8,11,5.58333333333333,11.6666666666667,13.9166666666667,10,6,9.41666666666667,0,0,0,0,0,5.43333333333333,6.35,6,5,4.23333333333333,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE
Master of Illusion,1,Nintendo,69,0.14,14.95,Nintendo DS,E,2006,4.1,4.51666666666667,4.1,2,3.66666666666667,4.1,4.51666666666667,4.1,2,3.66666666666667,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE
Mega Man ZX,1,Capcom,76,0.14,19.95,Nintendo DS,T,2006,11.2666666666667,16.05,10.9666666666667,22,8.05,15.9666666666667,16.45,15.9666666666667,2,15.4833333333333,13.133333333333301,16.5333333333333,11,9,10.75,8.88333333333333,11.95,8.95,11,6.93333333333333,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE
Untold Legends: The Warrior's Code,1,"Sony,Ubisoft",65,0.14,14.95,Sony PSP,T,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,FALSE
Super Swing Golf,1,"Tecmo, Nintendo",72,0.14,16.95,Nintendo Wii,T,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,FALSE
X-Men: The Official Game,1,Activision,52,0.14,14.95,X360,M,2006,11.883333333333301,14.1833333333333,12.0666666666667,8,9.95,11.3166666666667,12.133333333333301,12.25,3,10.4833333333333,12.0666666666667,14.1833333333333,11.883333333333301,3,9.95,12.5,13.25,12.5,2,11.75,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE
Untold Legends: Dark Kingdom,2,"EA,Sony",58,0.13,16.95,PlayStation 3,E,2006,24.75,26.4333333333333,25,4,22.9333333333333,28,28,28,1,28,23.6666666666667,24.6666666666667,25,3,22.6666666666667,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,FALSE
Happy Feet,2,Midway,46,0.13,14.95,Nintendo Wii,E,2006,0.666666666666667,0.666666666666667,0.666666666666667,1,0.666666666666667,0,0,0,0,0,0,0,0,0,0,0.666666666666667,0.666666666666667,0.666666666666667,1,0.666666666666667,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE
Open Season,1,Ubisoft,72,0.13,17.95,Nintendo DS,T,2006,5.46666666666667,7.3,3.75,8,3.43333333333333,7.61666666666667,9.01666666666667,8.5,4,5.76666666666667,2.25,2.25,2.25,1,2.25,3.66666666666667,3.78333333333333,3.5,3,3.53333333333333,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE
Dungeon Siege: Throne of Agony,1,2K,74,0.13,24.95,Sony PSP,E,2006,17.6,18.6,16.8333333333333,5,16.8333333333333,16.8333333333333,16.8333333333333,16.8333333333333,1,16.8333333333333,18.3833333333333,19.1833333333333,18.3833333333333,2,17.5833333333333,17.2166666666667,17.6,17.2166666666667,2,16.8333333333333,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE
LocoRoco,1,Sony,83,0.13,17.95,Sony PSP,T,2006,8.16666666666667,18.9833333333333,6,40,5.05,18.6666666666667,18.6666666666667,18.6666666666667,1,18.6666666666667,13.5166666666667,21.7333333333333,11.633333333333301,12,9.68333333333333,5.4,9.13333333333333,5,27,4.1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE
